DIB_PROD_CODE,CircularItemId,ad_id_rank,Item_Description,image_url,item_rank
0001111086362,93145950,63,HemisFares Tomato & Leek Pasta Sauce,https://www.kroger.com/product/images/011000235/medium/front/0001111086362,2
0001111086358,93145950,63,HemisFares Bolognese Pasta Sauce,https://www.kroger.com/product/images/011000235/medium/front/0001111086358,3
0001111086355,93145950,63,HemisFares Tomato Basil Pasta Sauce,https://www.kroger.com/product/images/011000235/medium/front/0001111086355,4
0001111086353,93145950,63,HemisFares Calabrian Pasta Sauce,https://www.kroger.com/product/images/011000235/medium/front/0001111086353,5
0004155428798,93145277,64,Maybelline Instant Age Rewind Eraser Dark Spot Fair-Light Concealer,https://www.kroger.com/product/images/168131081/medium/front/0004155428798,1
0004155427323,93145277,64,Maybelline Super Stay 14 Consistently Truffle Lipstick,https://www.kroger.com/product/images/168131081/medium/front/0004155427323,2
0004155420966,93145277,64,Maybelline Super Stay Light Beige Concealer,https://www.kroger.com/product/images/168131081/medium/front/0004155420966,3
0004155420955,93145277,64,Maybelline Super Stay Natural Beige Makeup,https://www.kroger.com/product/images/168131081/medium/front/0004155420955,4
0004155420956,93145277,64,Maybelline Super Stay Nude Makeup,https://www.kroger.com/product/images/168131081/medium/front/0004155420956,5
0063597520098,93148820,65,All Things Equal Loaded Questions Jr. Card Game,https://www.kroger.com/product/images/648427614/medium//0063597520098,1
0063597520097,93148820,65,All Things Equal Loaded Questions: On the Go Card Game,https://www.kroger.com/product/images/648427614/medium//0063597520097,2
0004385954632,93149347,66,Fellowes W11c Shredder,https://www.kroger.com/product/images/538155157/medium/front/0004385954632,1
0004385967134,93149347,66,Fellowes Powershred W-6C 6 Sheet Cross-Cut Shredder,https://www.kroger.com/product/images/538155157/medium//0004385967134,2
0004385968109,93149347,66,Fellowes Powershred P-48C 8 Sheet Cross-Cut Shredder,https://www.kroger.com/product/images/538155157/medium//0004385968109,3
0001111059915,93144581,67,Kroger 3 Cheese Blend Individually Wrapped Slices,https://www.kroger.com/product/images/020655545/medium/front/0001111059915,1
0001111059920,93144581,67,Kroger American Cheese Individually Wrapped Slices,https://www.kroger.com/product/images/020655545/medium/front/0001111059920,2
0001111059805,93144581,67,Kroger Pepper Jack Cheese Singles,https://www.kroger.com/product/images/020655545/medium/front/0001111059805,3
0001111059807,93144581,67,Kroger Swiss Cheese Singles,https://www.kroger.com/product/images/020655545/medium/front/0001111059807,4
0001111059921,93144581,67,Kroger American Cheese Singles,https://www.kroger.com/product/images/020655545/medium/front/0001111059921,5
0001111091487,93144809,68,Fresh Selections Sliced White Mushrooms,https://www.kroger.com/product/images/576138126/medium/front/0001111091487,1
0001111091039,93145719,69,Fresh Selections Greener Supreme Salad,https://www.kroger.com/product/images/576408147/medium/front/0001111091039,1
0001111091038,93145719,69,Fresh Selections Romaine Blend Salad,https://www.kroger.com/product/images/576408147/medium/front/0001111091038,2
0018685200036,93144896,70,Talenti Mediterranean Mint Gelato,https://www.kroger.com/product/images/450709414/medium/front/0018685200036,1
0018685200034,93144896,70,Talenti Double Dark Chocolate Gelato,https://www.kroger.com/product/images/450709414/medium/front/0018685200034,2
0018685200000,93144896,70,Talenti Fudge Brownie Gelato,https://www.kroger.com/product/images/450709414/medium/front/0018685200000,3
0018685200037,93144896,70,Talenti Sicilian Pistachio Gelato,https://www.kroger.com/product/images/450709414/medium/front/0018685200037,4
0018685200033,93144896,70,Talenti Caramel Cookie Crunch Gelato,https://www.kroger.com/product/images/450709414/medium/front/0018685200033,5
0001410007947,93149242,71,Pepperidge Farm Milano Mint Cookies,https://www.kroger.com/product/images/600535417/medium/front/0001410007947,1
0001410007472,93149242,71,Pepperidge Farm Milano Double Chocolate Cookies,https://www.kroger.com/product/images/600535417/medium/front/0001410007472,2
0001410007481,93149242,71,Pepperidge Farm Milano Raspberry Cookies,https://www.kroger.com/product/images/600535417/medium/front/0001410007481,3
0001410007946,93149242,71,Pepperidge Farm Brussels Cookies,https://www.kroger.com/product/images/600535417/medium/front/0001410007946,4
0001410004450,93149242,71,Pepperidge Farms Milano Pumpkin Spice Cookies,https://www.kroger.com/product/images/600535417/medium/front/0001410004450,5
0002484211211,93145873,72,Buitoni Three Cheese Tortellini,https://www.kroger.com/product/images/020744573/medium/front/0002484211211,1
0002484217211,93145873,72,Buitoni Cheese Ravioli,https://www.kroger.com/product/images/020744573/medium/front/0002484217211,2
0002484230505,93145873,72,Buitoni Whole Wheat Three Cheese Tortellini,https://www.kroger.com/product/images/020744573/medium/front/0002484230505,3
0002484231120,93145873,72,Buitoni Sweet Pepper & Herb Chicken Ravioli,https://www.kroger.com/product/images/020744573/medium/front/0002484231120,4
0002484275147,93145873,72,Buitoni Riserva Wild Mushroom Agnolotti,https://www.kroger.com/product/images/020744573/medium/front/0002484275147,5
0001111096788,93145631,73,Kroger Polska Kielbasa Sausage,https://www.kroger.com/product/images/715777707/medium/front/0001111096788,1
0001111096787,93145631,73,Kroger Smoked Sausage,https://www.kroger.com/product/images/715777707/medium/front/0001111096787,2
0002370002188,93145884,74,Tyson Grilled & Ready Chicken Breast Fillets,https://www.kroger.com/product/images/450590051/medium/front/0002370002188,1
0002370001625,93145884,74,Tyson Grilled & Ready Chicken Breast Strips,https://www.kroger.com/product/images/450590051/medium/front/0002370001625,2
0002370001627,93145884,74,Tyson Grilled & Ready Oven Roasted Diced Chicken Breast,https://www.kroger.com/product/images/450590051/medium/front/0002370001627,3
0002370001628,93145884,74,Tyson Grilled & Ready Fajita Chicken Strips,https://www.kroger.com/product/images/450590051/medium/front/0002370001628,4
0002370003526,93145884,74,Tyson Grilled & Ready Sweet Asian Chicken Thigh Fillet,https://www.kroger.com/product/images/450590051/medium/front/0002370003526,5
0020237600000,93144561,75,Beef Top Round London Broil,https://www.kroger.com/product/images/095020201/medium/front/0020237600000,1
0020236640000,93144561,75,Beef Choice Boneless Top Round Roast,https://www.kroger.com/product/images/095020201/medium//0020236640000,2
0020236600000,93144561,75,Beef Choice Boneless Top Round Roast,https://www.kroger.com/product/images/095020201/medium/front/0020236600000,3
0085282700305,93145664,76,Tasti Lee Tomatoes,https://www.kroger.com/product/images/576178182/medium/front/0085282700305,1
0003160401338,93145535,77,Nature Made B-Complex Capsules,https://www.kroger.com/product/images/031808404/medium/front/0003160401338,1
0003160402720,93145535,77,Nature Made B-12 3000mg,https://www.kroger.com/product/images/031808404/medium/front/0003160402720,2
0003160402794,93145535,77,Nature Made Melatonin Plus L Theanine,https://www.kroger.com/product/images/031808404/medium/front/0003160402794,3
0003160402791,93145535,77,Nature Made CholestOff Complete Supplement,https://www.kroger.com/product/images/031808404/medium/front/0003160402791,4
0003160402788,93145535,77,Nature Made CholestOff Plus,https://www.kroger.com/product/images/031808404/medium/front/0003160402788,5
0026086500000,93145807,78,Tyson Boneless Skinless Chicken Thighs,https://www.kroger.com/product/images/465303005/medium/front/0026086500000,1
0007349120300,93148520,79,Kozy Shack 1% Milk Chocolate Pudding,https://www.kroger.com/product/images/020734571/medium/front/0007349120300,1
0007349153000,93148520,79,Kozy Shack Tapioca Pudding,https://www.kroger.com/product/images/020734571/medium/front/0007349153000,2
0007349152000,93148520,79,Kozy Shack Chocolate Pudding,https://www.kroger.com/product/images/020734571/medium/front/0007349152000,3
0007349151000,93148520,79,Kozy Rice Pudding,https://www.kroger.com/product/images/020734571/medium/front/0007349151000,4
0007349109210,93148520,79,Kozy Shack Indulgent Recipe Chocolate Truffle Pudding,https://www.kroger.com/product/images/020734571/medium//0007349109210,5
0021082950000,93149132,80,Simple Truth Organic Boneless Skinless Chicken Breast,https://www.kroger.com/product/images/465333300/medium/front/0021082950000,1
0001111020019,93145653,81,Kroger Mild Italian Style Meatballs,https://www.kroger.com/product/images/715707004/medium/front/0001111020019,1
0007756732771,93144918,82,Breyers Raspberry Cheesecake Gelato Indulgences,https://www.kroger.com/product/images/450709415/medium/front/0007756732771,1
0007756743118,93144918,82,Breyers Strawberry Truffle Gelato,https://www.kroger.com/product/images/450709415/medium/front/0007756743118,2
0007756742691,93144918,82,Breyers Cappuccino Gelato,https://www.kroger.com/product/images/450709415/medium//0007756742691,3
0007756732767,93144918,82,Breyers Tiramisu Gelato Indulgences,https://www.kroger.com/product/images/450709415/medium/front/0007756732767,4
0007756732735,93144918,82,Breyers Vanilla Caramel Gelato Indulgences,https://www.kroger.com/product/images/450709415/medium/front/0007756732735,5
0084105802507,93145551,83,Schick Slim Twin 2 Sensitive Disposable Razors,https://www.kroger.com/product/images/031696905/medium/front/0084105802507,1
0084105802208,93145551,83,Schick Quattro Titanium Disposable Razors,https://www.kroger.com/product/images/031696905/medium/front/0084105802208,2
0084105802200,93145551,83,Schick Quattro Men Disposable Razors,https://www.kroger.com/product/images/031696905/medium/front/0084105802200,3
0084105802074,93145551,83,Schick Xtreme 3 Ultimate Men's Disposable Razors,https://www.kroger.com/product/images/031696905/medium/front/0084105802074,4
0084105802022,93145551,83,Schick Xtreme 3 Comfort Plus Xtra Sensitive Disposable Razor,https://www.kroger.com/product/images/031696905/medium/front/0084105802022,5
0002708486180,93148832,84,Fisher Price Drilling Tool Set,https://www.kroger.com/product/images/649547646/medium//0002708486180,1
0002708485723,93148832,84,Fisher-Price Thomas & Friends Thomas and Bulstrode Bath Buddies R9247,https://www.kroger.com/product/images/649547646/medium/front/0002708485723,2
0002708485327,93148832,84,Fisher Price Thomas and Friends Engine,https://www.kroger.com/product/images/649547646/medium//0002708485327,3
0002708484705,93148832,84,Fisher-Price Laugh & Learn Learning Workbench R7872,https://www.kroger.com/product/images/649547646/medium/front/0002708484705,4
0002708484366,93148832,84,Fisher Price Classic Xylophone,https://www.kroger.com/product/images/649547646/medium//0002708484366,5
0001111097129,93148528,85,Simple Truth Breakfast Sausage Patties,https://www.kroger.com/product/images/715797904/medium/front/0001111097129,1
0029814540000,93145840,86,Southern King Crab,https://www.kroger.com/product/images/694333300/medium//0029814540000,1
0029814500000,93145840,86,Southern King Crab,https://www.kroger.com/product/images/694333300/medium/front/0029814500000,2
0001111046770,93145467,87,Kroger French Onion Sour Cream Dip,https://www.kroger.com/product/images/050614531/medium/front/0001111046770,1
0007314983043,93149369,88,Sterilite 18 Gallon Tote,https://www.kroger.com/product/images/817376034/medium//0007314983043,1
0069899780624,93148484,89,Udi's Gluten Free Three Cheese Pizza,https://www.kroger.com/product/images/176888802/medium/front/0069899780624,1
0069899780625,93148484,89,Udi's Margherita Pizza,https://www.kroger.com/product/images/176888802/medium/front/0069899780625,2
0069899780636,93148488,90,Udi's Chocolate Chia Muffin Tops,https://www.kroger.com/product/images/176898902/medium/front/0069899780636,1
0069899780637,93148488,90,Udi's Blueberry Oat Muffin Tops,https://www.kroger.com/product/images/176898902/medium/front/0069899780637,2
0001780014500,93145527,91,Purina Cat Chow Naturals,https://www.kroger.com/product/images/520957207/medium/front/0001780014500,1
0083972800433,93149068,92,Pinetti Notte Pinot Grigio,https://www.kroger.com/product/images/140474704/medium/front/0083972800433,1
0003666907011,93145928,93,Cooked Perfect Meatball Bistro Stroganoff,https://www.kroger.com/product/images/451160013/medium/front/0003666907011,1
0003666907021,93145928,93,Cooked Perfect Meatball Bistro Tomato Basil Pasta With Meatballs,https://www.kroger.com/product/images/451160013/medium/front/0003666907021,2
0003666907031,93145928,93,Cooked Perfect Meatball Bistro Mushroom Risotto With Meatballs,https://www.kroger.com/product/images/451160013/medium/front/0003666907031,3
0003666907041,93145928,93,Cooked Perfect Meatball Bistro Mac & Cheese With Meatballs,https://www.kroger.com/product/images/451160013/medium/front/0003666907041,4
0088440801190,93149355,94,Snapware Smart Store Home Storage Container,https://www.kroger.com/product/images/817376031/medium//0088440801190,1
0088440801194,93149355,94,Snapware 20x12 Storage Container,https://www.kroger.com/product/images/817376031/medium//0088440801194,2
0088440801183,93149355,94,Snapware Smart 11.5x8.5x6 Storage Container,https://www.kroger.com/product/images/817376031/medium//0088440801183,3
0004889404754,93148700,95,Crock-Pot Smart-Pot 4 Quart Slow Cooker,https://www.kroger.com/product/images/848873583/medium//0004889404754,1
0004889403728,93148700,95,Crock-Pot Cook & Carry Slow Cooker,https://www.kroger.com/product/images/848873583/medium/front/0004889403728,2
0004889403728,93148724,96,Crock-Pot Cook & Carry Slow Cooker,https://www.kroger.com/product/images/848873583/medium/front/0004889403728,1
0004889404754,93148724,96,Crock-Pot Smart-Pot 4 Quart Slow Cooker,https://www.kroger.com/product/images/848873583/medium//0004889404754,2
0004889404754,93148836,97,Crock-Pot Smart-Pot 4 Quart Slow Cooker,https://www.kroger.com/product/images/848873583/medium//0004889404754,1
0004889403728,93148836,97,Crock-Pot Cook & Carry Slow Cooker,https://www.kroger.com/product/images/848873583/medium/front/0004889403728,2
0004889404754,93148848,98,Crock-Pot Smart-Pot 4 Quart Slow Cooker,https://www.kroger.com/product/images/848873583/medium//0004889404754,1
0004889403728,93148848,98,Crock-Pot Cook & Carry Slow Cooker,https://www.kroger.com/product/images/848873583/medium/front/0004889403728,2
0004855244353,93149187,99,Amalfi Asparagus Cereal Bowl,https://www.kroger.com/product/images/847353507/medium/front/0004855244353,1
0004855244352,93149187,99,Amalfi Asparagus Round Salad Platter,https://www.kroger.com/product/images/847353507/medium/front/0004855244352,2
0004855244351,93149187,99,Amalfi Round Dinner Platter,https://www.kroger.com/product/images/847353507/medium//0004855244351,3
0004855232598,93149187,99,Amalfi 6'' Cobalt Blue Square Appetizer Plate,https://www.kroger.com/product/images/847353507/medium//0004855232598,4
0004855232595,93149187,99,Amalfi 4.5'' Cobalt Blue Fruit Bowl,https://www.kroger.com/product/images/847353507/medium//0004855232595,5
0089659900221,93149062,100,Layer Cake Sea of Stones Red Blend,https://www.kroger.com/product/images/140474702/medium//0089659900221,1
0089659900215,93149062,100,Layer Cake Garnacha,https://www.kroger.com/product/images/140474702/medium//0089659900215,2
0089659900213,93149062,100,Layer Cake Pinot Noir,https://www.kroger.com/product/images/140474702/medium//0089659900213,3
0089659900208,93149062,100,Layer Cake Cabernet Sauvignon,https://www.kroger.com/product/images/140474702/medium/front/0089659900208,4
0089659900203,93149062,100,Layer Cake Malbec,https://www.kroger.com/product/images/140474702/medium//0089659900203,5
0004889402821,93148860,101,Crock-Pot 4qt Oval Slow Cooker,https://www.kroger.com/product/images/848873583/medium//0004889402821,1
0064964505060,93148708,102,Keurig K-Cup Carousel,https://www.kroger.com/product/images/848873580/medium/front/0064964505060,1
0064964520077,93148708,102,Keurig Mini Plus Brewing System K10/b31,https://www.kroger.com/product/images/848873580/medium//0064964520077,2
0064964520220,93148708,102,Keurig 2.0 K300 Brewer,https://www.kroger.com/product/images/848873580/medium/front/0064964520220,3
0064964520230,93148708,102,Keurig 2.0 K350 Brewing System,https://www.kroger.com/product/images/848873580/medium//0064964520230,4
0064964520231,93148708,102,Keurig 2.0 K450 Brewing System,https://www.kroger.com/product/images/848873580/medium/front/0064964520231,5
0004889403780,93148720,103,Crock-Pot Smart-Pot 5.5 Quart Digital Slow Cooker,https://www.kroger.com/product/images/848873583/medium//0004889403780,1
0004889403780,93148840,104,Crock-Pot Smart-Pot 5.5 Quart Digital Slow Cooker,https://www.kroger.com/product/images/848873583/medium//0004889403780,1
0007200934812,93149391,105,Mirro Get a Grip 10-Piece Non-Stick Cookware Set,https://www.kroger.com/product/images/848313533/medium/front/0007200934812,1
0007200934809,93149391,105,Mirro Get a Grip 10-Piece Set,https://www.kroger.com/product/images/848313533/medium/front/0007200934809,2
0002675313608,93145567,106,Halloween Headband,https://www.kroger.com/product/images/878409174/medium//0002675313608,1
0004747507763,93145567,106,Halloween Assorted Headbands,https://www.kroger.com/product/images/878409174/medium//0004747507763,2
0084149302415,93145567,106,Halloween Gas Mask,https://www.kroger.com/product/images/878409174/medium//0084149302415,3
0002675313608,93148732,107,Halloween Headband,https://www.kroger.com/product/images/878409174/medium//0002675313608,1
0004747507763,93148732,107,Halloween Assorted Headbands,https://www.kroger.com/product/images/878409174/medium//0004747507763,2
0084149302415,93148732,107,Halloween Gas Mask,https://www.kroger.com/product/images/878409174/medium//0084149302415,3
0002675313608,93148752,108,Halloween Headband,https://www.kroger.com/product/images/878409174/medium//0002675313608,1
0004747507763,93148752,108,Halloween Assorted Headbands,https://www.kroger.com/product/images/878409174/medium//0004747507763,2
0084149302415,93148752,108,Halloween Gas Mask,https://www.kroger.com/product/images/878409174/medium//0084149302415,3
0004889404311,93148704,109,Crock-Pot Cook & Carry 6 Quart Programmable Slow Cooker,https://www.kroger.com/product/images/848873583/medium//0004889404311,1
0004889404311,93148844,110,Crock-Pot Cook & Carry 6 Quart Programmable Slow Cooker,https://www.kroger.com/product/images/848873583/medium//0004889404311,1
0007200914131,93149447,111,"Mirro Get a Grip Nonstick 10"" Saute Pan",https://www.kroger.com/product/images/848313533/medium/front/0007200914131,1
0007200914107,93149447,111,"Mirro Get a Grip 10"" Saute Pan",https://www.kroger.com/product/images/848313533/medium/front/0007200914107,2
0073181069212,93149339,112,Space Bag Travel Carry On Dual Use Storage Bags,https://www.kroger.com/product/images/818886062/medium//0073181069212,1
0073181055700,93149339,112,Space Bag Hanging Suit Bag,https://www.kroger.com/product/images/818886062/medium//0073181055700,2
0073181025420,93149339,112,Ziploc Jumbo Space Bags,https://www.kroger.com/product/images/818886062/medium/front/0073181025420,3
0073181023951,93149339,112,Ziploc Storage Space Bag Combo,https://www.kroger.com/product/images/818886062/medium/front/0073181023951,4
0072701526515,93149198,113,Bodum Brazil Coffee Press,https://www.kroger.com/product/images/842453537/medium/front/0072701526515,1
0069996517569,93149198,113,Bodum Stainless Steel 15 oz Red Travel Press,https://www.kroger.com/product/images/842453537/medium//0069996517569,2
0069996509907,93149198,113,Bodum Brazil 8 Cup French Press Coffee Maker,https://www.kroger.com/product/images/842453537/medium/front/0069996509907,3
0008051665022,93148782,114,Bolla Chianti,https://www.kroger.com/product/images/140474709/medium/front/0008051665022,1
0008051665102,93148782,114,Bolla Valpolicella,https://www.kroger.com/product/images/140474709/medium/front/0008051665102,2
0008051665072,93148782,114,Bolla Pinot Noir,https://www.kroger.com/product/images/140474709/medium/front/0008051665072,3
0008051665052,93148782,114,Bolla Pinot Grigio,https://www.kroger.com/product/images/140474709/medium/front/0008051665052,4
0004889405478,93148728,115,Crock-Pot Casserole,https://www.kroger.com/product/images/848873583/medium//0004889405478,1
0066359547029,93148773,116,Glass Cypress Woods,https://www.kroger.com/product/images/868505001/medium//0066359547029,1
0007891780842,93148773,116,Libby Flower Pot Votive Holder,https://www.kroger.com/product/images/868505001/medium//0007891780842,2
0004122613856,93148756,117,Holiday Home Welcome Leaves Wall Decor,https://www.kroger.com/product/images/878409172/medium//0004122613856,1
0004122655019,93148756,117,Holiday Home Large Metal Pumpkin With Lid,https://www.kroger.com/product/images/878409172/medium//0004122655019,2
0004122656601,93148756,117,Holiday Home Harvest Stuffed Fabric Owl,https://www.kroger.com/product/images/878409172/medium//0004122656601,3
0004122656618,93148756,117,Holiday Home Ceramic Owls,https://www.kroger.com/product/images/878409172/medium//0004122656618,4
0004122656829,93148756,117,Holiday Home Halloween LED Luminaries,https://www.kroger.com/product/images/878409172/medium//0004122656829,5
0081136900256,93149399,118,Soda Stream 0.5 Liter Carbonating Bottles,https://www.kroger.com/product/images/842453539/medium/front/0081136900256,1
0081136900161,93149399,118,Soda Stream Fountain Jet Soda Maker With Starter Kit,https://www.kroger.com/product/images/842453539/medium/front/0081136900161,2
0081136900134,93149399,118,Soda Stream Fountain Jet Soda Maker With Starter Kit,https://www.kroger.com/product/images/842453539/medium/front/0081136900134,3
0004889403289,93148696,119,Crock-Pot Slow Cooker,https://www.kroger.com/product/images/848873583/medium//0004889403289,1
0064412459436,93148716,120,Langley Empire Home Pumpkin Apple Triple Jar,https://www.kroger.com/product/images/868505001/medium//0064412459436,1
0064412460119,93148716,120,Langley Empire Home Simply Fall Pumpkin Spiced Latte Fall Festival Candle,https://www.kroger.com/product/images/868505001/medium//0064412460119,2
0064412459437,93148716,120,Langley Empire Home Ginger Pumpkin Triple Jar,https://www.kroger.com/product/images/868505001/medium//0064412459437,3
0064412459438,93148716,120,Langley Empire Home Creamy Pump Frost Triple,https://www.kroger.com/product/images/868505001/medium//0064412459438,4
0007024717806,93149154,121,Carando Toscano Mild Link Sausage,https://www.kroger.com/product/images/715707001/medium/front/0007024717806,1
0007024717805,93149154,121,Carando Venetian Italian Sausage,https://www.kroger.com/product/images/715707001/medium/front/0007024717805,2
0007024717807,93149154,121,Carando Calabrese Italian Sausage,https://www.kroger.com/product/images/715707001/medium/front/0007024717807,3
0007024717811,93149154,121,Carando Abruzzese Italian Meatballs,https://www.kroger.com/product/images/715707001/medium/front/0007024717811,4
0085785300205,93149070,122,Prosecco Gancia,https://www.kroger.com/product/images/140484802/medium//0085785300205,1
0007603310363,93145609,123,Carando Italian Sandwich Solutions,https://www.kroger.com/product/images/104707010/medium/front/0007603310363,1
0073304600155,93144885,124,Wine Bags,https://www.kroger.com/product/images/842314132/medium//0073304600155,1
0007314964543,93149362,125,Sterilite Aqua Blue Tote,https://www.kroger.com/product/images/817376031/medium//0007314964543,1
0004082201749,93148540,126,Sabra Classic Hummus,https://www.kroger.com/product/images/104525256/medium/front/0004082201749,1
0004082201750,93148540,126,Sabra Roasted Red Pepper Hummus,https://www.kroger.com/product/images/104525256/medium/front/0004082201750,2
0004082201751,93148540,126,Sabra Roasted Garlic Hummus,https://www.kroger.com/product/images/104525256/medium/front/0004082201751,3
0004082299001,93148540,126,Sabra Hummus with Pinenuts,https://www.kroger.com/product/images/104525256/medium/front/0004082299001,4
0018195400004,93149064,127,Peroni Nastro Azzuro,https://www.kroger.com/product/images/112717108/medium/front/0018195400004,1
0008308590407,93149066,128,Ruffino Lumina Pinot Grigio,https://www.kroger.com/product/images/140474709/medium//0008308590407,1
